Date,Away Team,Home Odds,Draw Odds,Away Odds
20170216,9,1.96,3.98,3.24
20170216,18,2.59,3.67,2.42
20170216,0,2.61,3.97,2.3
20170216,3,1.66,4.5,4.05
20170215,15,1.99,4.07,3.13
20170215,4,2.25,3.87,2.71
20170215,14,2.55,3.87,2.39
20170215,11,2.06,4.17,2.88
20170214,17,1.73,4.32,3.81
20170214,10,1.93,4.05,3.26
20170214,5,2.23,3.99,2.68
20170214,16,1.97,3.97,3.21
20170214,12,2.15,4.01,2.79
20170214,9,1.82,4.13,3.62
20170214,26,1.5,4.94,4.77
20170213,17,1.76,4.2,3.7
20170213,0,2.16,4.06,2.75
20170212,13,2.15,3.88,2.87
20170212,26,2.08,3.82,3.04
20170212,5,2.01,4.03,3.08
20170212,9,1.76,4.32,3.67
20170212,25,1.56,4.54,4.62
20170212,28,2.71,3.69,2.31
20170211,21,2.2,3.86,2.78
20170211,1,3.73,4.18,1.77
20170211,10,1.78,4.05,3.82
20170211,14,2.19,3.81,2.84
20170211,9,1.52,4.7,4.89
20170211,16,1.93,4.14,3.21
20170211,7,2.29,3.95,2.63
20170211,25,1.85,4.18,3.44
20170211,27,2.28,4.0,2.63
20170211,15,2.17,3.81,2.88
20170211,26,1.7,4.16,4.08
20170211,12,2.28,3.86,2.67
20170211,28,2.73,3.84,2.25
20170210,7,1.92,4.01,3.33
20170210,21,2.39,3.96,2.5
20170209,13,3.4,4.09,1.87
20170209,1,4.0,4.48,1.67
20170209,29,2.36,3.65,2.67
20170209,5,2.24,3.98,2.67
20170209,14,2.19,3.96,2.76
20170209,28,2.33,3.87,2.61
20170209,10,2.56,3.77,2.4
20170209,26,1.72,4.21,3.92
20170209,22,2.21,3.91,2.76
20170209,12,2.3,3.89,2.62
20170209,25,1.58,4.42,4.53
20170208,21,2.4,3.97,2.49
20170207,13,3.86,4.15,1.75
20170207,26,1.73,4.1,3.99
20170207,8,2.73,3.95,2.2
20170207,20,2.71,3.93,2.24
20170207,14,2.21,3.9,2.76
20170207,29,2.43,3.74,2.55
20170207,5,2.37,4.08,2.47
20170207,28,3.27,3.99,1.93
20170207,10,2.12,3.92,2.91
20170207,23,1.82,4.27,3.46
20170207,27,1.75,4.16,3.79
20170206,16,2.37,3.75,2.61
20170206,11,2.25,4.09,2.63
20170206,14,2.4,3.85,2.54
20170205,23,1.91,4.09,3.29
20170205,2,2.28,3.79,2.68
20170205,29,1.97,3.84,3.29
20170204,17,1.57,4.46,4.71
20170204,8,3.33,3.94,1.93
20170204,21,2.42,3.9,2.51
20170204,25,1.73,4.15,3.95
20170204,1,2.35,4.0,2.53
20170204,11,2.0,4.07,3.09
20170204,18,2.39,3.81,2.55
20170204,6,1.75,4.16,3.84
20170204,27,2.36,3.79,2.62
20170204,10,2.03,3.94,3.09
20170204,3,3.23,4.09,1.93
20170204,19,2.63,3.68,2.4
20170204,29,2.7,3.72,2.31
20170203,12,2.43,3.83,2.51
20170203,10,2.51,3.73,2.48
20170203,2,2.2,3.85,2.79
20170203,23,2.49,3.66,2.52
20170203,20,1.98,4.13,3.04
20170202,28,3.25,3.86,1.99
20170202,21,3.14,3.98,1.99
20170202,11,2.27,3.95,2.66
20170202,3,2.18,4.0,2.75
20170202,2,2.13,3.86,2.92
20170202,0,2.71,3.93,2.23
20170202,18,2.11,4.0,2.9
20170202,13,2.71,3.83,2.27
20170201,9,1.55,4.47,4.87
20170201,8,2.66,3.78,2.32
20170201,24,1.97,3.91,3.26
20171231,21,2.1,3.83,2.99
20171231,9,1.61,4.4,4.41
20171231,29,3.18,3.82,2.02
20171231,8,2.39,3.79,2.56
20171231,11,2.42,3.97,2.47
20171231,3,2.11,4.04,2.86
20171231,6,2.12,3.8,2.98
20171231,18,2.3,3.77,2.68
20171231,16,1.94,3.96,3.31
20171231,24,2.5,3.85,2.42
20171231,4,2.23,3.89,2.73
20171231,19,2.72,3.9,2.23
20171231,20,2.22,4.01,2.7
20171231,22,1.96,4.09,3.16
20170126,2,1.96,3.97,3.29
20170126,26,2.38,3.74,2.63
20170126,3,2.01,3.95,3.17
20170126,16,2.1,3.91,2.96
20170126,14,2.01,3.92,3.2
20170126,20,2.31,3.84,2.67
20170126,7,2.39,3.8,2.58
20170126,23,2.22,3.92,2.76
20170126,1,2.25,4.0,2.69
20170126,29,2.27,3.76,2.75
20170126,19,3.5,3.89,1.9
20170126,13,2.74,3.81,2.25
20170126,11,2.21,3.98,2.75
20170125,2,2.14,3.83,2.95
20170125,26,2.73,3.86,2.26
20170125,4,2.09,4.02,2.93
20170125,11,2.78,3.97,2.19
20170124,7,2.02,3.89,3.16
20170124,8,2.58,3.89,2.38
20170124,16,1.89,3.98,3.46
20170124,28,2.49,3.87,2.46
20170124,23,1.89,3.99,3.49
20170124,19,2.83,3.89,2.19
20170124,25,1.75,4.13,3.97
20170124,29,2.69,3.64,2.36
20170124,20,2.75,3.92,2.23
20170124,14,1.78,4.24,3.66
20170123,15,2.83,3.79,2.23
20170123,28,3.9,4.11,1.76
20170123,10,2.43,3.83,2.54
20170123,23,2.13,3.97,2.89
20170123,29,2.28,3.81,2.73
20170123,27,1.81,4.08,3.64
20170122,22,2.29,3.85,2.68
20170122,26,1.77,4.05,3.9
20170122,4,2.43,3.9,2.51
20170122,20,2.69,3.89,2.28
20170122,24,2.06,3.98,3.0
20170122,0,2.62,3.93,2.34
20170121,9,1.49,4.75,5.43
20170121,2,2.06,3.92,3.06
20170121,10,2.04,3.81,3.2
20170121,7,3.24,3.9,1.99
20170121,19,2.83,3.99,2.16
20170121,16,1.83,4.02,3.69
20170121,29,2.84,3.84,2.2
20170121,6,1.86,4.03,3.55
20170121,18,2.07,3.98,3.01
20170121,27,1.79,4.14,3.74
20170121,14,2.27,3.99,2.66
20170120,15,2.44,3.69,2.58
20170120,22,2.11,3.85,2.99
20170120,13,2.84,3.79,2.22
20170120,21,2.01,3.94,3.18
20170120,25,2.36,3.8,2.64
20170120,1,2.65,4.04,2.26
20170119,7,2.16,3.83,2.89
20170119,9,1.56,4.51,4.83
20170119,22,2.32,3.79,2.67
20170119,17,1.43,5.01,5.77
20170119,19,2.8,3.9,2.2
20170119,0,2.38,4.01,2.51
20170119,18,1.76,4.18,3.85
20170119,5,2.38,3.95,2.53
20170118,28,2.2,3.72,2.9
20170118,15,1.85,3.93,3.58
20170118,24,2.94,3.84,2.15
20170118,1,2.32,3.99,2.6
20170118,17,1.82,4.16,3.57
20170117,7,1.92,3.96,3.35
20170117,22,2.95,3.77,2.17
20170117,15,2.19,3.75,2.89
20170117,21,3.44,4.02,1.89
20170117,6,1.67,4.16,4.32
20170117,18,2.1,3.94,2.96
20170117,16,1.8,4.11,3.71
20170117,27,2.03,4.02,3.06
20170117,5,1.89,4.15,3.36
20170116,17,1.71,4.3,3.99
20170116,19,2.18,4.07,2.75
20170116,7,2.15,3.8,2.94
20170116,3,1.86,4.03,3.55
20170116,13,3.04,3.89,2.08
20170116,12,1.72,4.24,4.01
20170116,5,2.62,3.85,2.35
20170115,14,2.01,3.91,3.19
20170115,8,2.4,3.8,2.58
20170115,6,2.2,3.74,2.9
20170115,4,1.67,4.32,4.23
20170114,14,1.9,3.97,3.45
20170114,23,1.95,3.93,3.34
20170114,3,1.81,3.98,3.74
20170114,10,3.67,3.98,1.88
20170114,8,2.44,3.93,2.49
20170114,12,1.99,3.98,3.18
20170114,1,3.22,4.13,1.95
20170114,20,2.79,3.83,2.22
20170114,0,2.11,3.89,2.97
20170114,11,2.26,3.99,2.67
20170114,22,3.01,3.92,2.08
20170114,4,1.88,3.98,3.52
20170113,3,2.93,3.93,2.13
20170113,6,1.71,4.12,4.13
20170113,20,2.69,3.92,2.26
20170113,16,1.8,4.02,3.81
20170113,12,2.24,3.81,2.79
20170113,11,2.19,3.98,2.79
20170113,21,2.0,3.84,3.24
20170112,14,2.24,3.73,2.84
20170112,10,3.41,3.97,1.91
20170112,6,1.81,3.98,3.81
20170112,25,2.06,3.95,3.04
20170112,13,1.98,3.83,3.31
20170112,24,2.64,3.74,2.36
20170112,1,3.06,3.99,2.04
20170112,16,1.99,3.95,3.18
20170112,26,1.85,3.99,3.55
20170111,28,2.36,3.76,2.64
20170111,1,2.31,3.83,2.68
20170111,13,2.25,3.92,2.73
20170111,15,2.19,3.81,2.85
20170110,5,2.04,3.92,3.1
20170110,28,2.57,3.78,2.4
20170110,25,1.83,4.07,3.56
20170110,26,1.87,4.0,3.48
20170110,24,2.48,3.8,2.47
20170110,4,2.58,3.82,2.37
20170110,20,2.3,3.92,2.64
20170109,5,2.03,3.91,3.15
20170109,23,2.25,3.83,2.78
20170109,19,2.42,3.64,2.63
20170109,15,2.44,3.68,2.59
20170108,8,2.48,3.79,2.5
20170108,22,2.03,3.92,3.12
20170108,2,2.22,3.85,2.8
20170108,4,1.94,4.02,3.28
20170108,24,2.17,3.72,2.93
20170108,7,1.62,4.58,4.3
20170107,25,1.75,4.14,3.96
20170107,26,1.79,4.05,3.77
20170107,12,2.94,3.96,2.12
20170107,5,2.1,3.94,2.95
20170107,0,2.24,3.97,2.71
20170107,24,3.11,3.77,2.09
20170107,2,2.92,3.83,2.15
20170107,19,3.03,3.86,2.08
20170107,13,2.49,3.84,2.44
20170107,8,2.38,3.73,2.63
20170107,3,2.57,3.84,2.39
20170107,7,2.35,3.92,2.58
20170106,17,1.73,4.27,3.92
20170106,23,2.68,3.75,2.33
20170106,12,3.0,4.01,2.06
20170106,27,2.1,3.86,3.0
20170106,22,2.32,3.82,2.68
20170106,11,2.87,3.85,2.17
20170105,25,1.71,4.22,4.06
20170105,8,2.33,3.71,2.7
20170105,16,1.89,3.99,3.47
20170105,27,2.12,3.83,2.99
20170105,22,2.34,3.89,2.62
20170105,2,2.06,3.87,3.11
20170105,20,2.23,3.84,2.78
20170104,25,2.05,3.89,3.09
20170104,9,1.77,4.21,3.78
20170104,17,2.09,3.89,3.01
20170104,13,2.32,3.89,2.63
20170104,0,2.25,3.88,2.74
20170104,3,2.07,3.89,3.03
20170103,29,2.12,3.72,3.05
20170103,13,2.35,3.8,2.63
20170103,3,2.09,3.96,2.99
20170103,6,1.89,3.91,3.51
20170103,2,1.95,4.04,3.25
20170103,16,1.78,4.12,3.78
20170103,11,2.0,3.95,3.15
20170102,9,2.0,3.94,3.2
20170102,24,3.15,3.82,2.04
20170102,21,2.28,3.76,2.77
20170101,4,2.08,3.95,2.99
20170101,18,1.86,3.99,3.55
20170101,25,1.9,4.02,3.4
20161231,28,2.38,3.68,2.67
20161231,17,1.8,4.13,3.69
20161231,26,1.7,4.27,4.08
20161231,0,3.32,4.06,1.92
20161231,15,2.01,4.02,3.12
20161231,13,2.03,3.97,3.07
20161231,27,2.0,3.96,3.17
20161231,12,2.12,3.94,2.93
20161231,20,2.21,3.88,2.8
20161231,16,1.77,4.08,3.93
20161231,19,3.46,3.92,1.9
20161230,4,1.93,3.94,3.32
20161230,10,2.66,3.8,2.33
20161230,22,2.03,3.91,3.15
20161230,21,2.24,3.81,2.78
20161229,0,3.1,3.91,2.04
20161229,10,2.48,3.84,2.49
20161229,29,2.24,3.82,2.79
20161229,9,1.8,4.15,3.69
20161229,12,1.8,4.08,3.73
20161229,21,2.21,3.86,2.82
20161229,25,2.04,3.89,3.1
20161229,20,2.72,3.87,2.27
20161229,13,2.53,3.84,2.43
20161229,11,2.21,4.01,2.74
20161229,24,3.02,3.86,2.08
20161229,6,1.61,4.38,4.48
20161228,29,3.14,3.86,2.04
20161228,4,2.11,3.86,2.99
20161228,13,2.5,3.82,2.47
20161228,11,2.38,3.88,2.56
20161228,27,1.91,4.14,3.33
20161227,28,2.5,3.77,2.48
20161227,5,2.86,3.95,2.16
20161227,23,2.85,3.9,2.18
20161227,3,2.05,3.95,3.06
20161227,8,2.4,3.78,2.57
20161227,16,2.29,3.8,2.73
20161227,24,2.23,3.77,2.81
20161227,1,3.07,3.94,2.05
20161227,19,3.02,3.87,2.08
20161227,18,1.94,4.03,3.27
20161223,2,1.99,3.96,3.21
20161223,11,2.85,3.98,2.14
20161223,26,1.86,4.0,3.56
20161223,9,1.53,4.58,4.9
20161223,29,2.19,3.85,2.84
20161223,24,2.4,3.8,2.57
20161223,25,1.95,3.92,3.34
20161223,13,2.0,4.06,3.11
20161223,16,2.17,3.87,2.87
20161223,8,2.05,3.87,3.12
20161223,6,1.68,4.37,4.01
20161223,7,1.74,4.14,3.93
20161222,3,2.51,3.81,2.46
20161222,11,2.94,3.94,2.11
20161222,29,2.3,3.82,2.69
20161222,24,2.55,3.72,2.45
20161222,8,2.19,3.76,2.89
20161222,10,2.65,3.86,2.31
20161222,14,2.47,3.79,2.49
20161222,27,2.37,3.74,2.64
20161222,1,2.45,3.95,2.46
20161222,4,2.34,3.81,2.65
20161221,2,3.24,3.99,1.97
20161221,19,2.75,3.8,2.26
20161220,23,1.79,4.07,3.79
20161220,3,2.83,3.82,2.21
20161220,18,1.94,4.0,3.29
20161220,14,2.24,3.83,2.78
20161220,9,1.62,4.22,4.65
20161220,16,2.14,3.75,2.98
20161220,10,1.89,3.99,3.46
20161220,25,2.06,3.85,3.1
20161220,12,1.89,4.04,3.43
20161220,29,2.27,3.8,2.75
20161220,22,2.35,3.76,2.66
20161220,0,1.99,4.04,3.15
20161219,23,2.98,3.89,2.12
20161219,2,2.15,3.89,2.88
20161219,10,2.28,3.93,2.68
20161219,22,2.41,3.88,2.53
20161218,6,1.82,4.05,3.64
20161218,28,2.67,3.83,2.32
20161218,18,2.11,3.93,2.95
20161218,20,3.33,3.91,1.96
20161218,9,1.91,3.94,3.47
20161218,29,2.18,3.74,2.92
20161217,7,1.92,3.96,3.36
20161217,0,2.34,3.83,2.65
20161217,21,2.17,3.82,2.9
20161217,16,2.07,3.85,3.06
20161217,10,2.7,3.87,2.28
20161217,6,2.27,3.81,2.75
20161217,1,2.55,4.05,2.33
20161217,13,2.17,3.77,2.9
20161217,4,2.14,4.04,2.82
20161217,17,1.67,4.34,4.16
20161216,7,2.68,3.83,2.31
20161216,20,2.76,3.82,2.26
20161216,15,2.46,3.81,2.58
20161216,19,2.62,3.78,2.37
20161216,28,2.13,3.78,3.0
20161216,12,2.05,3.93,3.07
20161216,29,1.84,4.12,3.51
20161215,0,2.56,3.88,2.37
20161215,8,2.2,3.78,2.87
20161215,6,1.77,4.01,3.85
20161215,15,2.38,3.78,2.6
20161215,29,2.79,3.76,2.27
20161215,17,1.67,4.33,4.16
20161215,10,2.49,3.82,2.48
20161215,21,2.62,3.81,2.34
20161214,4,2.68,3.94,2.27
20161214,7,2.24,3.93,2.74
20161214,24,1.93,4.03,3.27
20161214,28,2.61,3.8,2.38
20161213,20,2.44,3.8,2.5
20161213,10,2.45,3.81,2.52
20161213,15,2.08,3.78,3.1
20161213,14,2.2,3.76,2.89
20161213,17,1.71,4.2,4.06
20161213,28,2.49,3.84,2.47
20161213,29,2.77,3.74,2.27
20161213,26,1.8,4.03,3.8
20161213,19,2.94,3.82,2.15
20161213,21,2.21,3.77,2.84
20161212,24,2.06,3.84,3.06
20161212,17,1.48,4.87,5.28
20161211,3,1.97,4.0,3.25
20161211,5,2.17,3.91,2.85
20161211,6,2.01,3.88,3.21
20161211,9,1.92,4.12,3.3
20161211,14,2.31,3.73,2.74
20161211,4,2.23,3.89,2.75
20161211,26,1.55,4.52,4.96
20161211,18,1.77,4.14,3.82
20161210,27,1.9,3.85,3.44
20161210,3,2.27,3.83,2.74
20161210,22,3.36,4.0,1.92
20161210,11,2.1,3.98,2.95
20161210,12,2.05,3.94,3.08
20161210,26,1.81,4.02,3.75
20161210,9,1.77,4.07,3.9
20161210,1,2.76,4.01,2.2
20161210,18,1.94,3.93,3.36
20161210,5,2.24,4.0,2.7
20161209,28,2.65,3.67,2.39
20161209,0,2.17,3.78,2.92
20161209,2,2.02,3.86,3.18
20161209,20,2.65,3.81,2.33
20161209,14,2.82,3.76,2.24
20161209,19,2.81,3.77,2.24
20161208,27,1.81,4.04,3.74
20161208,23,2.91,3.81,2.17
20161208,22,2.55,3.88,2.39
20161208,0,2.37,3.77,2.63
20161208,1,2.83,3.82,2.2
20161208,6,1.95,3.83,3.38
20161208,26,1.73,4.19,4.03
20161208,9,1.87,3.99,3.55
20161208,14,2.81,3.86,2.21
20161208,2,2.27,3.98,2.67
20161207,27,1.96,3.9,3.35
20161207,18,1.77,4.17,3.8
20161207,24,2.14,3.77,2.95
20161207,8,2.49,3.85,2.46
20161206,17,1.74,4.26,3.91
20161206,23,2.2,3.94,2.79
20161206,9,1.75,4.21,3.83
20161206,13,1.94,3.98,3.34
20161206,25,2.16,3.78,2.93
20161206,2,2.82,3.81,2.21
20161206,26,1.87,4.01,3.54
20161206,0,2.85,3.82,2.2
20161206,15,2.03,3.9,3.15
20161205,15,1.99,3.8,3.31
20161205,17,1.64,4.42,4.32
20161205,18,1.68,4.29,4.17
20161205,16,1.8,4.06,3.75
20161204,10,2.29,3.78,2.75
20161204,8,2.78,3.84,2.25
20161204,3,2.05,3.94,3.03
20161204,4,2.07,4.02,2.99
20161204,25,2.01,3.94,3.16
20161204,7,2.44,3.77,2.55
20161204,13,2.37,3.73,2.65
20161203,10,2.2,3.78,2.81
20161203,5,2.43,3.92,2.49
20161203,20,3.18,3.96,1.99
20161203,15,2.77,3.81,2.25
20161203,25,1.59,4.45,4.68
20161203,3,1.94,4.0,3.31
20161203,19,2.64,3.75,2.38
20161203,11,2.98,3.96,2.09
20161203,6,1.93,3.96,3.35
20161203,24,2.67,3.75,2.35
20161203,27,1.88,4.03,3.48
20161203,21,2.27,3.85,2.71
20161202,13,2.25,3.61,2.83
20161202,8,2.96,3.78,2.14
20161201,10,3.22,3.86,2.01
20161201,29,3.08,3.84,2.07
20161201,20,2.79,3.8,2.25
20161201,6,2.02,3.8,3.22
20161201,7,2.13,3.8,2.93
20161201,2,2.39,3.9,2.55
20161201,15,2.67,3.76,2.34
20161201,4,2.48,3.91,2.45
20161201,27,1.87,3.9,3.58
20161201,0,2.8,3.8,2.23
20161201,5,1.9,4.09,3.36
20161201,12,1.68,4.24,4.17
20161130,28,2.17,3.8,2.92
20161130,11,2.53,3.91,2.4
20161130,1,3.38,4.13,1.87
20161129,13,2.32,3.77,2.69
20161129,17,1.61,4.44,4.53
20161129,8,3.07,3.78,2.09
20161129,22,2.81,3.8,2.23
20161129,11,2.14,4.0,2.84
20161129,15,2.23,3.81,2.8
20161129,6,2.15,3.79,2.96
20161129,5,2.21,3.95,2.77
20161129,16,2.17,3.76,2.92
20161129,24,2.37,3.7,2.67
20161129,7,2.29,3.81,2.71
20161129,27,1.89,4.02,3.45
20161128,5,1.96,4.12,3.21
20161128,23,2.02,3.98,3.12
20161127,23,2.17,3.94,2.82
20161127,18,1.83,4.15,3.58
20161127,15,2.47,3.79,2.51
20161127,17,1.75,4.28,3.8
20161127,7,2.2,3.79,2.85
20161127,22,2.55,3.88,2.39
20161126,10,1.93,3.87,3.41
20161126,21,1.91,3.92,3.41
20161126,26,1.98,3.88,3.3
20161126,8,2.02,3.82,3.22
20161126,13,3.08,3.93,2.05
20161126,20,1.98,3.95,3.24
20161126,27,2.31,3.77,2.7
20161126,6,1.63,4.35,4.41
20161126,19,2.54,3.91,2.39
20161125,2,3.18,3.99,1.99
20161125,26,1.74,4.21,3.84
20161125,23,2.06,3.84,3.12
20161125,25,2.15,3.69,2.99
20161125,20,2.13,3.85,2.96
20161125,3,1.82,4.05,3.66
20161125,16,1.75,4.06,3.97
20161125,21,2.3,3.8,2.72
20161125,1,2.57,3.79,2.42
20161125,12,1.79,4.1,3.76
20161125,0,2.68,3.88,2.3
20161124,27,1.82,4.05,3.63
20161124,24,2.83,3.77,2.23
20161123,12,1.76,4.11,3.93
20161123,26,2.41,3.8,2.56
20161123,2,2.79,3.85,2.22
20161123,21,2.14,3.77,2.93
20161123,5,2.01,3.98,3.13
20161123,4,1.94,3.98,3.35
20161123,25,2.66,3.69,2.38
20161123,23,1.89,4.0,3.37
20161123,3,1.96,3.87,3.34
20161123,11,2.16,3.81,2.93
20161123,1,2.3,3.96,2.64
20161123,14,1.86,3.99,3.56
20161122,12,1.9,4.04,3.38
20161122,4,2.06,3.97,3.05
20161122,18,1.79,4.04,3.82
20161122,14,2.15,3.81,2.95
20161122,27,2.14,3.98,2.86
20161121,6,1.69,4.15,4.28
20161121,21,2.41,3.83,2.54
20161121,8,2.32,3.86,2.64
20161121,7,2.15,3.84,2.93
20161121,23,2.27,3.78,2.76
20161121,9,2.17,3.98,2.81
20161121,0,1.95,4.03,3.24
20161120,29,1.92,3.97,3.4
20161120,23,2.03,3.98,3.1
20161120,15,1.85,4.08,3.52
20161120,3,2.07,3.96,3.01
20161120,20,1.82,4.11,3.66
20161119,21,3.09,3.98,2.03
20161119,28,3.4,4.01,1.9
20161119,9,1.77,4.04,3.94
20161119,22,2.35,3.81,2.64
20161119,3,1.92,4.0,3.31
20161119,1,3.39,4.07,1.9
20161119,2,2.25,3.97,2.7
20161119,11,1.99,3.99,3.17
20161119,15,2.74,3.79,2.28
20161119,6,2.1,3.77,3.06
20161119,7,2.4,3.89,2.54
20161118,21,3.19,3.97,1.98
20161118,13,2.33,3.9,2.63
20161118,0,2.82,3.92,2.18
20161118,1,3.04,4.03,2.04
20161118,25,1.71,4.25,4.02
20161117,2,2.2,3.83,2.84
20161117,6,2.0,3.78,3.28
20161117,17,2.17,3.89,2.86
20161117,9,1.94,4.08,3.26
20161117,24,2.38,3.76,2.64
20161117,28,2.6,3.74,2.38
20161117,22,2.87,3.85,2.17
20161117,15,2.37,3.96,2.51
20161117,7,2.95,3.82,2.12
20161117,3,2.15,4.05,2.84
20161116,17,2.37,3.86,2.57
20161116,1,2.57,3.86,2.34
20161115,2,2.08,3.9,3.01
20161115,0,3.56,4.0,1.86
20161115,29,2.69,3.78,2.31
20161115,6,2.07,3.87,3.09
20161115,23,1.9,4.01,3.4
20161115,16,1.75,4.11,3.92
20161115,21,2.84,3.88,2.18
20161115,7,2.53,3.84,2.43
20161115,15,2.03,3.88,3.05
20161115,22,2.51,4.02,2.38
20161115,28,2.98,3.94,2.08
20161115,19,2.74,3.95,2.23
20161115,18,2.05,3.99,3.05
20161114,7,2.67,3.96,2.25
20161113,0,2.48,3.78,2.52
20161113,13,1.94,3.99,3.33
20161113,24,2.6,3.86,2.37
20161113,8,2.21,3.86,2.83
20161113,5,2.7,3.86,2.3
20161113,29,2.39,3.88,2.57
20161112,0,2.98,3.98,2.09
20161112,10,2.23,3.82,2.82
20161112,24,3.14,4.05,1.99
20161112,19,3.02,3.88,2.1
20161112,14,2.76,3.84,2.26
20161112,12,1.98,3.95,3.29
20161112,25,1.89,3.98,3.51
20161112,16,2.09,3.71,3.15
20161112,8,2.59,3.84,2.39
20161112,11,1.68,4.37,4.15
20161112,28,2.41,3.83,2.57
20161111,3,2.15,3.97,2.89
20161111,5,1.9,4.1,3.39
20161111,19,2.75,3.8,2.28
20161111,29,2.57,3.82,2.41
20161111,6,2.46,3.78,2.54
20161111,4,2.45,3.98,2.47
20161110,3,2.74,4.0,2.23
20161110,5,2.24,3.95,2.75
20161110,14,2.18,3.87,2.88
20161110,26,1.9,4.07,3.39
20161110,28,2.68,3.83,2.33
20161110,29,2.18,3.79,2.92
20161110,12,1.91,4.09,3.37
20161110,20,1.89,4.0,3.51
20161110,10,2.52,3.9,2.44
20161110,8,1.88,4.1,3.39
20161109,21,2.2,3.91,2.82
20161109,18,2.23,3.86,2.83
20161109,10,2.66,3.97,2.3
20161108,17,2.03,4.0,3.13
20161108,18,1.95,4.08,3.28
20161108,5,2.34,3.99,2.6
20161108,24,1.84,4.08,3.61
20161108,29,2.53,3.93,2.41
20161108,27,2.08,3.78,3.15
20161108,26,1.49,4.83,5.46
20161108,25,2.07,4.0,3.03
20161108,2,1.72,4.36,3.93
20161108,28,2.24,3.81,2.8
20161107,7,2.62,3.84,2.36
20161107,16,1.93,4.08,3.36
20161107,26,1.82,4.27,3.61
20161106,23,1.76,4.24,3.81
20161106,5,2.09,4.09,2.94
20161106,3,1.74,4.15,3.79
20161106,6,2.19,3.84,2.87
20161106,2,2.0,4.13,3.11
20161106,9,1.87,4.04,3.53
20161105,1,2.23,3.83,2.86
20161105,23,2.11,3.85,3.04
20161105,21,2.59,3.78,2.45
20161105,27,2.03,3.88,3.23
20161105,0,2.57,3.78,2.46
20161105,4,2.04,3.88,3.21
20161105,2,2.35,3.82,2.69
20161105,16,2.08,3.84,3.01
20161105,20,1.84,4.07,3.63
20161105,6,1.95,3.83,3.51
20161105,26,1.98,3.89,3.38
20161105,15,1.92,3.86,3.55
20161105,8,2.56,3.75,2.48
20161104,17,1.75,4.15,4.0
20161104,3,1.89,4.01,3.55
20161104,13,2.56,3.74,2.43
20161103,1,2.74,3.77,2.3
20161103,23,1.78,4.1,3.9
20161103,22,3.02,3.93,2.11
20161103,9,1.94,3.91,3.46
20161103,14,2.75,3.8,2.32
20161103,6,2.08,3.72,3.21
20161103,26,2.02,3.93,3.22
20161103,24,2.11,3.85,3.12
20161103,11,2.57,3.75,2.47
20161103,4,2.08,3.94,3.08
20161103,2,1.95,3.95,3.42
20161103,3,1.69,4.23,4.22
20161102,1,2.92,3.81,2.19
20161102,25,2.18,3.95,2.83
20161102,26,1.62,4.29,4.46
20161101,10,2.29,3.82,2.74
20161101,28,3.45,4.1,1.88
20161101,22,2.44,3.88,2.52
20161101,23,2.0,4.06,3.16
20161101,16,1.89,4.0,3.48
20161101,19,3.34,4.02,1.92
20161101,24,2.04,3.87,3.17
20161101,7,2.61,3.9,2.36
20161101,27,2.19,3.96,2.8
20161101,2,2.41,3.97,2.55
20161101,5,2.37,3.9,2.59
20161101,14,2.22,3.87,2.8
20161030,19,2.96,3.98,2.1
20161030,18,1.98,4.08,3.07
20161030,29,1.98,4.13,3.17
20161030,7,2.21,3.84,2.78
20161030,11,1.93,4.11,3.32
20161030,4,2.17,3.9,2.88
20161030,15,2.33,3.82,2.66
20161030,16,1.97,4.08,3.22
20161029,22,1.95,4.07,3.26
20161029,19,3.8,4.11,1.79
20161029,9,2.39,3.86,2.55
20161029,5,1.8,3.93,2.98
20161029,29,2.09,3.56,3.06
20161029,24,2.17,3.94,2.85
20161029,11,1.85,4.14,3.5
20161029,7,2.79,3.82,2.26
20161029,1,2.7,3.91,2.29
20161029,15,2.94,3.84,2.16
20161028,20,1.81,4.11,3.69
20161028,2,2.6,3.85,2.37
20161028,18,2.26,4.01,2.69
20161028,3,1.92,4.09,3.34
20161028,0,2.77,3.83,2.26
20161028,21,2.99,3.94,2.1
20161027,22,2.09,3.96,3.01
20161027,20,1.79,4.23,3.7
20161027,25,1.95,4.05,3.28
20161027,5,2.37,4.01,2.54
20161027,7,2.44,3.84,2.53
20161027,15,2.48,3.9,2.41
20161027,8,2.9,3.94,2.15
20161027,17,1.87,4.31,3.36
20161027,12,1.83,4.29,3.49
20161026,22,2.67,3.85,2.33
20161026,19,3.27,4.01,1.97
20161026,24,1.77,4.19,3.79
20161026,13,2.36,3.87,2.59
20161025,20,2.03,3.99,3.12
20161025,10,2.01,3.87,3.26
20161025,18,2.55,3.85,2.41
20161025,3,2.08,4.05,2.97
20161025,23,1.75,4.2,3.81
20161025,27,2.05,3.94,3.08
20161025,16,2.05,3.98,3.08
20161025,7,2.81,3.97,2.18
20161025,8,2.64,3.91,2.32
20161025,17,2.0,3.85,3.28
20161025,15,1.96,3.96,3.31
20161024,23,1.81,4.12,3.57
20161024,4,1.88,4.0,3.45
20161023,26,1.82,3.99,3.65
20161023,17,1.86,4.1,3.36
20161023,8,2.13,3.87,2.87
20161023,2,2.46,3.94,2.42
20161022,14,2.75,3.9,2.19
20161022,26,1.91,3.91,3.39
20161022,20,1.81,4.17,3.52
